brommer	ˈb r ɔ m ə r
brompot	ˈb r ɔ m . p ɔ t
bromtol	ˈb r ɔ m . t ɔ l
bromvlieg	ˈb r ɔ m . v l i x
bron	b r ɔ n
bronbescherming	ˈb r ɔ n . b ə ˌs x ɛ r . m ɪ ŋ
Bronckhorst	ˈb r ɔ ŋ k . ɦ ɔ r s t
broncode	ˈb r ɔ n ˌk oː . d ə
Bronkhorst	ˈb r ɔ ŋ k . ɦ ɔ r s t
bronnentaal	ˈb r ɔ n ə n t aː l
bronrivier	ˈb r ɔ n . r i ˌv iː r
brons	b r ɔ n s
bronst	b r ɔ n s t
bronstijd	ˈb r ɔ n s . t ɛ i̯ t
bronsttijd	ˈb r ɔ n s . t ɛ i̯ t
brontaal	ˈb r ɔ n ˌt aː l
bronvermelding	ˈb r ɔ n . v ɛ r ˌm ɛ l . d ɪ ŋ
bronvermelding	ˈb r ɔ n . v ə r ˌm ɛ l . d ɪ ŋ
bronwater	ˈb r ɔ n ˌʋ aː t ə r
bronzen	ˈb r ɔ n z ə n
brooche	ˈb r oː . x ə
brood	b r oː t
broodbeleg	ˈb r oː t . b ə ˌl ɛ x
broodbelegsel	ˈb r oː t . b ə ˌl ɛ x . s ə l
broodbus	ˈb r oː t . b ʏ s
brooddeeg	ˈb r oː . d eː x
broodhaan	ˈb r oː t . ɦ aː n
broodje	ˈb r oː t j ə
broodjeaapverhaal	b r oː t . j ə ˈaː p . f ə r ˌɦ aː l
broodjeaapverhaal	b r oː t . j ə ˈaː p . f ɛ r ˌɦ aː l
broodmager	ˌb r oː t ˈm aː . ɣ ə r
broodmes	ˈb r oː t . m ɛ s
broodnodig	ˌb r oː t ˈn oː . d ə x
broodplank	ˈb r oː t . p l ɑ ŋ k
broodroof	ˈb r oː t . r oː f
broodrooster	ˈb r oː t r oː s t ə r
broodroven	ˈb r oː t ˌr oː . v ə n
broodschieter	ˈb r oː t ˌs x i . t ə r
broodschrijfster	ˈb r oː t ˌs x r ɛ i̯ f . s t ə r
broodschrijver	ˈb r oː t ˌs x r ɛ i̯ . v ə r
broodsuiker	ˈb r oː t ˌs œ y̯ . k ə r
broodtrommel	ˈb r oː ˌt r ɔ . m ə l
broodwinner	ˈb r oː t ˌʋ ɪ . n ə r
broodwinning	ˈb r oː t ˌʋ ɪ . n ɪ ŋ
broodwortel	ˈb r oː t ˌʋ ɔ r . t ə l
broom	b r oː m
broomkali	ˈb r oː m ˌk aː . l i
broomkalium	ˈb r oː m ˌk aː . l i . ʏ m
broos	b r oː s
broosheid	ˈb r oː s . ɦ ɛ i̯ t
bros	b r ɔ s
brossen	ˈb r ɔ . s ə n
brosser	ˈb r ɔ . s ə r
brouillage	b r u ˈj aː . ʒ ə
brouwen	ˈb r ɑ u̯ ə n
brouwer	ˈb r ɑ u̯ ə r
Brouwer	ˈb r ɑ u̯ ə r
brouwerij	ˌb r ɑ u̯ ə ˈr ɛ i̯
brouwhuis	ˈb r ɑ u̯ . ɦ œ y̯ s
brouwsel	ˈb r ɑ u̯ . s ə l
browsen	ˈb r ɑ u̯ z ə n
browser	ˈb r ɑ u̯ . z ə r
brr	b rː
brug	b r ʏ x
Brugge	ˈb r ʏ . ɣ ə
Bruggeman	ˈb r ʏ . ɣ ə ˌm ɑ n
bruggenhoofd	ˈb r ʏ . ɣ ə n ˌɦ oː f t
Brugger	ˈb r ʏ . ɣ ə r
brugger	ˈb r ʏ . ɣ ə r
brugklas	ˈb r ʏ x . k l ɑ s
brugklasser	ˈb r ʏ x ˌk l ɑ . s ə r
Brugman	ˈb r ʏ x . m ɑ n
brugpieper	ˈb r ʏ x ˌp i . p ə r
brugwachter	ˈb r ʏ x ˌʋ ɑ x . t ə r
bruid	b r œ y̯ t
bruidegom	ˈb r œ y̯ . d ə ˌɣ ɔ m
bruidsbed	ˈb r œ y̯ t s . b ɛ t
bruidschat	ˈb r œ y̯ t . s x ɑ t
bruidsgoed	ˈb r œ y̯ t s . x u t
bruidsjurk	ˈb r œ y̯ t s . j ʏ r k
bruidskoe	ˈb r œ y̯ t s . k u
bruidsschat	ˈb r œ y̯ t . s x ɑ t
bruidssluier	ˈb r œ y̯ t ˌs l œ y̯ . ə r
bruien	ˈb r œ y̯ . ə n
bruigom	ˈb r œ y̯ . ɣ ɔ m
bruikbaar	ˈb r œ y̯ k . b aː r
bruikbaarheid	ˈb r œ y̯ k . b aː r ˌɦ ɛ i̯ t
bruiken	ˈb r œ y̯ k ə n
bruiker	ˈb r œ y̯ . k ə r
bruikleen	ˈb r œ y̯ k . l eː n
bruiloft	ˈb r œ y̯ . l ɔ f t
bruiloftsbed	ˈb r œ y̯ . l ɔ f t s ˌb ɛ t
bruin	b r œ y̯ n
bruinachtig	ˈb r œ y̯ n ˌɑ x . t ə x
bruine	ˈb r œ y̯ . n ə
bruinet	b r œ y̯ ˈn ɛ t
bruinhemd	ˈb r œ y̯ n . ɦ ɛ m t
bruinig	ˈb r œ y̯ . n ə x
bruinkool	ˈb r œ y̯ n . k oː l
bruinogig	ˌb r œ y̯ n ˈoː . ɣ ə x
bruinvis	ˈb r œ y̯ n v ɪ s
bruisen	ˈb r œ y̯ s ə n
bruistablet	ˈb r œ y̯ s . t aː ˌb l ɛ t
brulaap	ˈb r ʏ l . aː p
brullen	ˈb r ʏ l ə n
Brummen	ˈb r ʏ . m ə n
brunch	ˈb r ʏ n ʃ
brunchen	ˈb r ʏ n ʃ ə n
Brunei	b r y ˈn ɛ i̯
brunet	b r y ˈn ɛ t
brunette	ˌb r y ˈn ɛ . t ə
Bruno	ˈb r y . n oː
Brunssum	ˈb r ʏ n s ʏ m
brus	b r ʏ s
Brussel	ˈb r ʏ s ə l
Brusselaar	ˈb r ʏ . s ə ˌl aː r
Brussels	ˈb r ʏ . s ə l s
brussen	ˈb r ʏ . s ə n
brussen	ˈb r ʏ . s ə n
brutaal	b r y ˈt aː l
brutaliteit	b r y . t aː . l i ˈt ɛ i̯ t
bruto	ˈb r y . t oː
bruusk	b r y s k
bruut	b r y t
Brythonisch	b r i ˈt oː . n i s
BTW	b eː . t eː ˈʋ eː
btw	b eː . t eː ˈʋ eː
bubbel	ˈb ʏ . b ə l
bubbelbad	ˈb ʏ . b ə l ˌb ɑ t
bubbelwijn	ˈb ʏ . b ə l ˌʋ ɛ i̯ n
bubbelwolk	ˈb ʏ . b ə l ˌʋ ɔ l k
bucentaur	b y . s ɛ n ˈt ɑ u̯ . ə r
bucketlist	ˈb ɑ . k ə t ˌl ɪ s t
bucolisch	ˌb y ˈk oː . l i s
Budel	ˈb y . d ə l
budget	b ʏ ˈd ʒ ɛ t
budget	b ʏ t ˈʃ ɛ t
budgetje	b y d ʒ ɛ t j ə
budgetje	b y d ʒ e tʲ ə
budgetjes	b y d ʒ ɛ t j ə s
budgetjes	b y d ʒ e tʲ ə s
budgetneutraal	b ʏ ˌd ʒ ɛ t . n øː ˈt r aː l
budgetneutraal	b ʏ t ˌʃ ɛ t . n øː ˈt r aː l
budgettair	ˌb ʏ . d ʒ ə ˈt ɛː r
budgettair	ˌb ʏ . d ʒ ɛ ˈt ɛː r
budgetten	b y d ʒ ɛ t ə n
budgetten	b y d ʒ ɛ t ə
budgetteren	ˈb ʏ . d ʒ ɛ ˈt eː . r ə n
buffel	ˈb ʏ . f ə l
buffelkoe	ˈb ʏ . f ə l ˌk u
buffelos	ˈb ʏ . f ə l ˌɔ s
buffelstier	ˈb ʏ . f ə l ˌs t iː r
buffer	ˈb ʏ . f ə r
bufotoxine	ˌb y . f oː . t ɔ k ˈs i . n ə
bug	b ʏ ɡ
bug	b ɑ ɡ
bugel	ˈb y . ɣ ə l
buggy	ˈb ʏ . ɡ i
bühne	ˈb yː . n ə
bui	b œ y̯
buidel	ˈb œ y̯ . d ə l
buideldas	ˈb œ y̯ . d ə l ˌd ɑ s
buideldier	ˈb œ y̯ . d ə l ˌd iː r
buidelhaas	ˈb œ y̯ . d ə l ˌɦ aː s
buidelmarter	ˈb œ y̯ . d ə l ˌm ɑ r . t ə r
buidelmiereneter	ˈb œ y̯ . d ə l ˌm iː . r ə n . eː . t ə r
buidelmol	ˈb œ y̯ . d ə l ˌm ɔ l
buidelrat	ˈb œ y̯ . d ə l ˌr ɑ t
buienradar	ˈb œ y̯ . ə n ˌr aː . d ɑ r
buig	b œ y̯ x
buigen	ˈb œ y̯ ɣ ə n
buiging	ˈb œ y̯ ɣ ɪ ŋ
buigspier	ˈb œ y̯ x . s p iː r
buigzaam	ˈb œ y̯ x . s aː m
buigzaamheid	ˈb œ y̯ x . s aː m ˌɦ ɛ i̯ t
buiig	ˈb œ y̯ . ə x
Buijs	b œ y̯ s
buik	b œ y̯ k
buikdans	ˈb œ y̯ k . d ɑ n s
buikdansen	ˈb œ y̯ k ˌd ɑ n s ə n
buikdanser	ˈb œ y̯ k ˌd ɑ n . s ə r
buikdanseres	ˈb œ y̯ k . d ɑ n . s ə ˌr ɛ s
buikdienaar	ˈb œ y̯ k ˌd i . n aː r
buikdienst	ˈb œ y̯ k . d i n s t
buikdrager	ˈb œ y̯ k ˌd r aː . ɣ ə r
buikgevoel	ˈb œ y̯ k . x ə ˌv u l
buikgriep	ˈb œ y̯ k . x r i p
buikholte	ˈb œ y̯ k ˌɦ ɔ l . t ə
buikje	ˈb œ y̯ k . j ə
buikloop	ˈb œ y̯ k . l oː p
buikpijn	ˈb œ y̯ k . p ɛ i̯ n
buikriem	ˈb œ y̯ k . r i m
buikschuiver	ˈb œ y̯ k ˌs x œ y̯ . v ə r
Buiksloot	ˈb œ y̯ k . s l oː t
buikspraak	ˈb œ y̯ k . s p r aː k
buikspreekpop	ˈb œ y̯ k . s p r eː k ˌp ɔ p
buikspreekster	ˈb œ y̯ k ˌs p r eː k . s t ə r
buikspreken	ˈb œ y̯ k ˌs p r eː . k ə n
buikspreker	ˈb œ y̯ k ˌs p r eː . k ə r
buiktyfus	ˈb œ y̯ k ˌt i . f ʏ s
buikvet	ˈb œ y̯ k . f ɛ t
buikvin	ˈb œ y̯ k . f ɪ n
buikvinnig	b œ y̯ k . f ɪ . n ə x
buikvlies	ˈb œ y̯ k . f l i s
buikvliesontsteking	ˈb œ y̯ k . f l i s . ɔ n t ˌs t eː . k ɪ ŋ
buikvloed	ˈb œ y̯ k . f l u t
buikwand	ˈb œ y̯ k . ʋ ɑ n t
buikwind	ˈb œ y̯ k . ʋ ɪ n t
buikworm	ˈb œ y̯ k . ʋ ɔ r m
buil	b œ y̯ l
builenbrand	ˈb œ y̯ . l ə n ˌb r ɑ n t
builenpest	ˈb œ y̯ . l ə n ˌp ɛ s t
buis	b œ y̯ s
buislamp	ˈb œ y̯ s l ɑ m p
buiszwam	ˈb œ y̯ . s ʋ ɑ m
buit	b œ y̯ t
buitelen	ˈb œ y̯ t ə l ə n
buiteling	ˈb œ y̯ . t ə ˌl ɪ ŋ
buiten	ˈb œ y̯ . t ə n
buitenaards	ˌb œ y̯ . t ə n ˈaː r t s
buitenaf	ˌb œ y̯ . t ə n ˈɑ f
buitenband	ˈb œ y̯ . t ə n ˌb ɑ n t
buitenbeentje	ˈb œ y̯ . t ə n ˌb eː n . t j ə
buitenbeugel	ˈb œ y̯ . t ə n ˌb øː . ɣ ə l
buitenboord	ˌb œ y̯ . t ə n ˈb oː r t
buitenboord	ˈb œ y̯ . t ə n ˌb oː r t
buitenboordbeugel	b œ y̯ . t ə n ˈb oː r t ˌb øː . ɣ ə l
buitenboordmotor	b œ y̯ . t ə n ˈb oː r t ˌm oː . t ɔ r
buitendeur	ˈb œ y̯ . t ə n ˌd øː r
buitenechtelijk	ˌb œ y̯ . t ə n ˈɛ x . t ə . l ə k
buitengaats	ˌb œ y̯ . t ə n ˈɣ aː t s
buitengemeen	ˌb œ y̯ . t ə n . ɣ ə ˈm eː n
buitengewoon	ˌb œ y̯ . t ə n . ɣ ə ˈʋ oː n
buitenhuis	ˈb œ y̯ . t ə n ˌɦ œ y̯ s
buitenissig	ˌb œ y̯ . t ə ˈn ɪ . s ə x
buitenissigheid	b œ y̯ . t ə ˈn ɪ . s ə x ˌɦ ɛ i̯ t
buitenkans	ˈb œ y̯ . t ə n ˌk ɑ n s
buitenkant	ˈb œ y̯ . t ə n ˌk ɑ n t
buitenkern	ˈb œ y̯ . t ə n ˌk ɛ r n
buitenland	ˈb œ y̯ . t ə n ˌl ɑ n t
buitenlander	ˈb œ y̯ . t ə n ˌl ɑ n . d ə r
buitenlands	ˈb œ y̯ . t ə n ˌl ɑ n t s
buitenleven	ˈb œ y̯ . t ə n ˌl eː . v ə n
buitenlucht	ˈb œ y̯ . t ə n ˌl ʏ x t
buitenlui	ˈb œ y̯ . t ə n ˌl œ y̯
buitenmaatschappelijk	ˌb œ y̯ . t ə n . m aː t ˈs x ɑ . p ə . l ə k
buitenman	ˈb œ y̯ . t ə n ˌm ɑ n
buitenmoeder	ˈb œ y̯ . t ə n ˌm u . d ə r
buitenmuur	ˈb œ y̯ . t ə n ˌm yː r
buitenplaneet	ˈb œ y̯ . t ə n . p l aː ˌn eː t
buitenpolitiek	ˌb œ y̯ . t ə n . p oː . l i ˈt i k
Buitenpost	ˈb œ y̯ . t ə n ˌp ɔ s t
buitenschools	ˌb œ y̯ . t ə n ˈs x oː l s
buitenshuis	ˌb œ y̯ . t ə n s ˈɦ œ y̯ s
buitensluiten	ˈb œ y̯ t ə n ˌs l œ y̯ t ə n
buitenspel	ˈb œ y̯ . t ə n ˌs p ɛ l
buitenspel	ˌb œ y̯ . t ə n ˈs p ɛ l
buitenspelval	b œ y̯ . t ə n ˈs p ɛ l ˌv ɑ l
buitensporig	ˌb œ y̯ . t ə n ˈs p oː . r ə x
buitenst	ˈb œ y̯ . t ə n s t
buitenstaander	ˈb œ y̯ . t ə n ˌs t aː n . d ə r
buitentijds	ˈb œ y̯ . t ə n ˈt ɛ i̯ t s
buitentrouw	ˈb œ y̯ . t ə n ˌt r ɑ u̯
buitenverblijf	ˈb œ y̯ . t ə n . v ə r ˌb l ɛ i̯ f
buitenverblijf	ˈb œ y̯ . t ə n . v ɛ r ˌb l ɛ i̯ f
buitenvrouw	ˈb œ y̯ . t ə n ˌv r ɑ u̯
buitenwaarts	ˈb œ y̯ . t ə n ˌʋ aː r t s
buitenwacht	ˈb œ y̯ . t ə n . ʋ ɑ x t
buitenwereld	ˈb œ y̯ . t ə n ˌʋ eː . r ə l t
buitenwerk	ˈb œ y̯ . t ə n ˌʋ ɛ r k
buitenwettelijk	ˌb œ y̯ . t ə n ˈʋ ɛ . t ə . l ə k
buitenwijk	ˈb œ y̯ . t ə n ˌʋ ɛ i̯ k
buitenwipper	ˈb œ y̯ . t ə n ˌʋ ɪ . p ə r
buitmaken	ˈb œ y̯ t m aː k ə n
buizen	ˈb œ y̯ z ə n
buizerd	ˈb œ y̯ . z ə r t
bukken	ˈb ʏ k ə n
buks	b ʏ k s
buksboom	ˈb ʏ k s . b oː m
bul	b ʏ l
bulderen	ˈb ʏ l d ə r ə n
buldog	ˈb ʏ l d ɔ x
Bulgaar	b ʏ l ˈɣ aː r
Bulgaars	b ʏ l ˈɣ aː r s
Bulgarije	ˌb ʏ l ɣ aː ˈr ɛ i̯ j ə
bulhond	ˈb ʏ l . ɦ ɔ n t
bulldog	ˈb u l . d ɔ ɡ
bullebak	ˈb ʏ . l ə ˌb ɑ k
bulleboer	ˈb ʏ . l ə ˌb uː r
bullenpees	ˈb ʏ . l ə n ˌp eː s
bullepees	ˈb ʏ . l ə ˌp eː s
bully	ˈb u . l i
bulos	ˈb ʏ l . ɔ s
bult	b ʏ l t
bultig	ˈb ʏ l . t ə x
bultrug	ˈb ʏ l t . r ʏ x
bultrugwalvis	ˈb ʏ l t . r ʏ x ˌʋ ɑ l . v ɪ s
bultzak	ˈb ʏ l t . s ɑ k
bumor	ˈb y . m ɔ r
bumper	ˈb ʏ m p ə r
bumperkleven	ˈb ʏ m . p ə r ˌk l eː . v ə n
bumperklever	ˈb ʏ m . p ə r ˌk l eː . v ə r
bumpersticker	ˈb ʏ m . p ə r ˌs t ɪ . k ə r
bundel	ˈb ʏ n . d ə l
bundelen	ˈb ʏ n d ə l ə n
bundelpijler	ˈb ʏ n . d ə l ˌp ɛ i̯ . l ə r
bunder	ˈb ʏ n . d ə r
bundisme	b u n ˈd ɪ s . m ə
bundist	b u n ˈd ɪ s t
bungalow	ˈb ʏ ŋ . ɡ ə . l oː
bungalow	ˈb ʏ ŋ . ɡ aː . l oː
bungalowpark	ˈb ʏ ŋ . ɡ ə . l oː ˌp ɑ r k
bungalowpark	ˈb ʏ ŋ . ɡ aː . l oː ˌp ɑ r k
bungelen	ˈb ʏ ŋ ə l ə n
bunker	ˈb ʏ ŋ . k ə r
bunkeren	ˈb ʏ ŋ . k ə . r ə n
Bunnik	ˈb ʏ . n ɪ k
bunzing	ˈb ʏ n . z ɪ ŋ
burcht	b ʏ r x t
burchtheer	ˈb ʏ r x t . ɦ eː r
burchtvrouw	ˈb ʏ r x t . f r ɑ u̯
bureau	b y ˈr oː
bureaublad	b y ˈr oː ˌb l ɑ t
bureaubladachtergrond	b y ˈr oː . b l ɑ t ˌɑ x . t ə r . ɣ r ɔ n t
bureaucratie	ˌb yː . r oː . k r aː ˈt s i
bureaula	b yː ˈr oː ˌl aː
bureaulamp	b y ˈr oː ˌl ɑ m p
bureaustoel	b ʏ ˈr oː s t u l
bureel	b yː ˈr eː l
buren	ˈb y r ə n
Buren	ˈb yː . r ə n
burenhulp	ˈb yː . r ə n ˌɦ ʏ l p
burenruzie	ˈb yː . r ə n ˌr y . z i
burg	b ʏ r x
burgemeester	ˌb ʏ r ɣ ə ˈm eː s t ə r
burgemeesterschap	b ʏ r . ɣ ə ˈm eː s . t ə r . s x ɑ p
burger	ˈb ʏ r . ɣ ə r
Burger	ˈb ʏ r . ɣ ə r
burgerbevolking	ˈb ʏ r . ɣ ə r . b ə ˌv ɔ l . k ɪ ŋ
burgerdeugd	ˈb ʏ r . ɣ ə r ˌd øː x t
burgerdode	ˈb ʏ r . ɣ ə r ˌd oː . d ə
burgerdoel	ˈb ʏ r . ɣ ə r ˌd u l
burgerij	b ʏ r . ɣ ə ˈr ɛ i̯
burgerin	ˌb ʏ r . ɣ ə ˈr ɪ n
burgerinitiatief	ˈb ʏ r . ɣ ə r . i . n i . t ʃ aː ˌt i f
burgerklasse	ˈb ʏ r . ɣ ə r ˌk l ɑ . s ə
burgerkleren	ˈb ʏ r . ɣ ə r ˌk l eː . r ə n
burgerkrijg	ˈb ʏ r . ɣ ə r ˌk r ɛ i̯ x
burgerlijk	ˈb ʏ r . ɣ ə r . l ə k
burgerluchtvaart	ˌb ʏ r . ɣ ə r ˈl ʏ x t . f aː r t
burgermaatschappij	ˈb ʏ r . ɣ ə r . m aː t . s x ɑ ˌp ɛ i̯
burgermoed	ˈb ʏ r . ɣ ə r ˌm u t
burgeroorlog	ˈb ʏ r . ɣ ə r ˌoː r . l ɔ x
burgerpartij	ˈb ʏ r . ɣ ə r . p ɑ r ˌt ɛ i̯
burgerplicht	ˈb ʏ r . ɣ ə r ˌp l ɪ x t
burgerrecht	ˈb ʏ r . ɣ ə r ˌr ɛ x t
burgerrechtenbeweging	ˈb ʏ r . ɣ ə r . r ɛ x . t ə n . b ə ˌʋ eː . ɣ ɪ ŋ
burgerregering	ˈb ʏ r . ɣ ə r . r ə ˌɣ eː . r ɪ ŋ
Burgers	ˈb ʏ r . ɣ ə r s
burgerschap	ˈb ʏ r . ɣ ə r ˌs x ɑ p
burgerschapsonderwijs	ˈb ʏ r . ɣ ə r . s x ɑ p s ˌɔ n . d ə r . ʋ ɛ i̯ s
burgerscheepvaart	ˌb ʏ r . ɣ ə r ˈs x eː p . f aː r t
burgerslachtoffer	ˈb ʏ r . ɣ ə r ˌs l ɑ x t . ɔ . f ə r
burgerstand	ˈb ʏ r . ɣ ə r ˌs t ɑ n t
burgervader	ˈb ʏ r . ɣ ə r ˌv aː . d ə r
burgervoogd	ˈb ʏ r . ɣ ə r ˌv oː x t
burgerwagen	ˈb ʏ r . ɣ ə r ˌʋ aː . ɣ ə n
burgerzede	ˈb ʏ r . ɣ ə r ˌz eː . d ə
burgerzin	ˈb ʏ r . ɣ ə r ˌz ɪ n
burggraaf	ˈb ʏ r . x r aː f
burgwal	ˈb ʏ r x . ʋ ɑ l
buro	b y ˈr oː
burotica	ˌb yː ˈr oː . t i . k aː
Burundi	ˌb u ˈr u n . d i
bus	b ʏ s
busbaan	ˈb ʏ s . b aː n
busbestuurder	ˈb ʏ s . b ə ˌs t yː r . d ə r
busboom	ˈb ʏ s . b oː m
buschauffeur	ˈb ʏ ʃ oː ˌf øː r
buschauffeur	ˈb ʏ ʃ ɑ u̯ ˌf øː r
buschauffeuse	ˈb ʏ . ʃ oː ˌf øː . z ə
buschauffeuse	ˈb ʏ . ʃ ɑ u̯ ˌf øː . z ə
busdokter	ˈb ʏ s ˌd ɔ k . t ə r
busdrager	ˈb ʏ s ˌd r aː . ɣ ə r
busgroente	ˈb ʏ s ˌx r u n . t ə
bushalte	ˈb ʏ s ˌɦ ɑ l t ə
bushbush	b u ʃ ˈb u ʃ
bushok	ˈb ʏ s . ɦ ɔ k
bushuis	ˈb ʏ s . ɦ œ y̯ s
buskruit	ˈb ʏ s . k r œ y̯ t
buslijn	ˈb ʏ s . l ɛ i̯ n
busmeester	ˈb ʏ s ˌm eː s . t ə r
busschieter	ˈb ʏ s ˌs x i . t ə r
bussel	ˈb ʏ . s ə l
busselen	ˈb ʏ . s ə . l ə n
bussen	ˈb ʏ s ə n
busstation	ˈb ʏ . s t aː ˌʃ ɔ n
buste	ˈb y s . t ə
bustehouder	ˈb y s . t ə ˌɦ ɑ u̯ . d ə r
butaan	b y ˈt aː n
buteen	b y ˈt eː n
butler	ˈb ʏ t . l ə r
butten	ˈb ʏ t ə n
butyl	b y ˈt i l
butyn	b y ˈt i n
buuf	b y f
buur	b yː r
buurjongen	ˈb yː r ˌj ɔ . ŋ ə n
buurkind	ˈb yː r . k ɪ n t
buurland	ˈb yː r . l ɑ n t
buurman	ˈb yː r . m ɑ n
buurmeisje	ˈb yː r ˌm ɛ i̯ . ʃ ə
buurschap	ˈb yː r . s x ɑ p
buurt	b yː r t
buurtbus	ˈb yː r t . b ʏ s
buurten	ˈb yː r . t ə n
buurthuis	ˈb yː r t . ɦ œ y̯ s
buurtkind	ˈb yː r t . k ɪ n t
buurtschap	ˈb yː r t . s x ɑ p
buurtsuper	ˈb yː r t ˌs y . p ə r
buurtsupermarkt	ˈb yː r t ˌs y . p ə r . m ɑ r k t
buurtwinkel	ˈb yː r t ˌʋ i ŋ . k ə l
buurtwinkel	ˈb yː r t ˌʋ ɪ ŋ . k ə l
buurvrijer	ˈb yː r ˌv r ɛ i̯ ə r
buurvrouw	ˈb yː r . v r ɑ u̯
buxus	ˈb ʏ k . s ʏ s
Byzantijn	ˌb i . z ɑ n ˈt ɛ i̯ n
Byzantijns	ˌb i . z ɑ n ˈt ɛ i̯ n s
Byzantium	ˌb i ˈz ɑ n . t i . ʏ m
Byzantium	ˌb i ˈz ɑ n . t s i . ʏ m
bèta	ˈb ɛː . t aː
bètawetenschap	ˈb ɛː . t aː ˌʋ eː . t ə n . s x ɑ p
c	s eː
c	s
c	k
c	t ʃ
C	s
C	k
C	x
C	k s
C	ʃ
C	s eː
c.q.	ˈs eː k y
c.s.	ˈs eː . ɛ s
cabaleur	k aː . b aː ˈl øː r
cabaret	k aː . b aː ˈr ɛ t
cabaretavond	k aː . b aː ˈr ɛ t ˌaː . v ɔ n t
cabaretduo	k aː . b aː ˈr ɛ t ˌd y . oː
cabaretesk	ˌk aː . b aː . r ɛ ˈt ɛ s k
cabaretfestival	k aː . b aː ˈr ɛ t ˌf ɛ s . t i . v ɑ l
cabaretgezelschap	k aː . b aː ˈr ɛ t . x ə ˌz ɛ l . s x ɑ p
cabaretgroep	k aː . b aː ˈr ɛ t ˌx r u p
cabaretier	ˌk aː . b aː . r ɛ ˈt j eː
cabaretière	ˌk aː . b aː . r ɛ ˈt j ɛː . r ə
cabaretlied	k aː . b aː ˈr ɛ t ˌl i t
cabaretprogramma	k aː . b aː ˈr ɛ t . p r oː ˌɣ r ɑ . m aː
cabaretshow	k aː . b aː ˈr ɛ t ˌʃ oː
cabaretsketch	k aː . b aː ˈr ɛ t ˌs k ɛ t ʃ
cabarettekst	k aː . b aː ˈr ɛ ˌt ɛ k s t
cabarettrio	k aː . b aː ˈr ɛ ˌt r i . oː
cabaretvoorstelling	k aː . b aː ˈr ɛ . v oː r ˌs t ɛ . l ɪ ŋ
cabaretvoorstelling	k aː . b aː ˈr ɛ t . f oː r ˌs t ɛ . l ɪ ŋ
cabaretzanger	k aː . b aː ˈr ɛ ˌz ɑ . ŋ ə r
cabaretzanger	k aː . b aː ˈr ɛ t ˌs ɑ . ŋ ə r
cabine	ˌk aː ˈb i . n ə
cabinepersoneel	k aː ˈb i . n ə . p ɛ r . s oː ˌn eː l
cabochon	ˌk aː . b oː ˈʃ ɔ n
cabotage	ˌk aː . b oː ˈt aː . ʒ ə
cabretleer	k aː ˈb r ɛ t ˌl eː r
cabrio	ˈk aː . b r i . oː
cabriolet	ˌk aː . b r i . oː ˈl ɛ t
cacao	k ɑ ˈk ɑ u̯
cacaoboom	k ɑ ˈk ɑ u̯ ˌb oː m
cacaoboon	k ɑ ˈk ɑ u̯ ˌb oː n
cacaoboter	k ɑ ˈk ɑ u̯ ˌb oː . t ə r
cacaomelk	k aː ˈk ɑ u̯ ˌm ɛ l k
cacaopoeder	k ɑ ˈk ɑ u̯ ˌp u . d ə r
cactee	k ɑ k ˈt eː
cactus	ˈk ɑ k . t ʏ s
cactusvijg	ˈk ɑ k . t ʏ s ˌf ɛ i̯ x
cadans	k aː ˈd ɑ n s
cadeau	k a ˈd oː
cadeau	k ɑ ˈd oː
cadeaubon	k aː ˈd oː ˌb ɔ n
cadeaudochter	k aː ˈd oː ˌd ɔ x . t ə r
cadeaukaart	k aː ˈd oː ˌk aː r t
cadeautip	k aː ˈd oː ˌt ɪ p
cadens	k aː ˈd ɛ n s
cadmium	ˈk ɑ t . m i . ʏ m
cadmiumgeel	ˈk ɑ t . m i . ʏ m ˌɣ eː l
caduceren	ˌk aː . d y ˈs eː . r ə n
café	k aː ˈf eː
caféhouder	k aː ˈf eː ˌɦ ɑ u̯ . d ə r
cafeïne	k aː . f eː ˈi . n ə
cafetaria	ˌk aː . f eː ˈt aː . r i . aː
cahier	k aː ˈj eː
Caïro	ˈk ɑ i̯ . r oː
Caïro	k aː ˈiː . r oː
cake	k eː k
cakeblik	ˈk eː k . b l ɪ k
calamiteit	ˌk aː . l aː . m i ˈt ɛ i̯ t
calamiteitenroute	k aː . l aː . m i ˈt ɛ i̯ . t ə n ˌr u . t ə
calamiteitenzender	k aː . l aː . m i ˈt ɛ i̯ . t ə n ˌz ɛ n . d ə r
calciet	k ɑ l ˈs iː t
calcium	ˈk ɑ l . s i ˌʏ m
calciumoxide	ˈk ɑ l . s i . ʏ m . ɔ k ˌs i . d ə
calculeren	ˌk ɑ l . k y ˈl eː . r ə n
caleidoscoop	k aː . l ɛ i̯ . d oː ˈs k oː p
calibreren	k aː . l i ˈb r eː . r ə n
Californië	ˌk aː . l i ˈf ɔ r . n i . ə
Californiër	ˌk aː . l i ˈf ɔ r . n i . ə r
Californisch	ˌk aː . l i ˈf ɔ r . n i s
californium	ˌk aː . l i ˈf ɔ r . n i . ʏ m
calixtijn	ˌk aː . l ɪ k s ˈt ɛ i̯ n
calorie	k ɑ l oː ˈr i
calorisch	ˌk aː ˈl oː . r i s
Calvijn	k ɑ l ˈv ɛ i̯ n
calvinisme	ˌk ɑ l . v i ˈn ɪ s . m ə
